srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm
59.166.0.0,59590,149.171.126.4,53,udp,CON,0.001127,146,178,31,29,0,0,dns,518189.9063,631765.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424229235,1424229235,0.008,0.007,0.0,0.0,0.0,0,0,,, ,2,3,5,9,2,1,6
59.166.0.3,2021,149.171.126.2,34644,tcp,FIN,0.535289,320,1890,31,29,1,2,ftp-data,3990.36792,24719.35742,6,8,255,255,1209748150,3716375428,53,236,0,0,231.274391,186.805688,1424229239,1424229239,133.74225,76.39357,0.000641,0.000534,0.000107,0,0,,, ,2,2,1,3,1,1,4
59.166.0.5,55825,149.171.126.2,52363,tcp,FIN,0.01997,2958,32368,31,29,7,18,-,1160540.875,12707461.0,48,50,255,255,3897711115,1752636556,62,647,0,0,25.94288,25.311893,1424229257,1424229257,0.418149,0.395449,0.000727,0.000584,0.000143,0,0,,, ,14,3,1,10,1,1,1
59.166.0.3,29694,149.171.126.1,111,udp,CON,0.006275,568,312,31,29,0,0,-,543107.5625,298326.6875,4,4,0,0,0,0,142,78,0,0,2.480059,1.855684,1424229279,1424229279,1.756667,1.314667,0.0,0.0,0.0,0,0,,, ,3,6,6,5,1,1,7
59.166.0.2,59701,149.171.126.6,39666,tcp,FIN,0.016886,2958,32368,31,29,7,18,-,1372498.0,15028308.0,48,50,255,255,870006709,870266406,62,647,0,0,20.197081,19.407845,1424229295,1424229295,0.360348,0.33351,0.000669,0.000541,0.000128,0,0,,, ,6,3,2,4,1,1,1
59.166.0.8,9611,149.171.126.8,45391,tcp,FIN,0.055896,4862,79882,31,29,7,36,-,687705.75,11300129.0,84,86,255,255,2727911284,2734761269,58,929,0,0,40.384572,39.288021,1424229298,1424229298,0.677537,0.651941,0.000595,0.000476,0.000119,0,0,,, ,5,1,3,5,1,1,2
59.166.0.7,8198,149.171.126.1,45451,udp,CON,0.001695,528,304,31,29,0,0,-,1869026.625,1076106.25,4,4,0,0,0,0,132,76,0,0,0.627203,0.2845,1424229307,1424229307,0.447,0.205667,0.0,0.0,0.0,0,0,,, ,4,2,2,2,1,1,1
59.166.0.5,24219,149.171.126.0,26609,tcp,FIN,0.007894,2230,13288,31,29,7,11,-,2194071.5,13092475.0,34,36,255,255,2430489228,285401396,66,369,0,0,13.764747,12.339618,1424229315,1424229315,0.237,0.208771,0.000698,0.000578,0.00012,0,0,,, ,6,7,9,2,1,1,1
59.166.0.7,42345,149.171.126.8,5190,tcp,FIN,0.012995,2918,17290,31,29,8,11,-,1752058.5,10348596.0,40,36,255,255,3045590040,3045887976,73,480,0,0,22.42854,0.47564,1424229338,1424229338,0.351216,0.352114,0.000665,0.000546,0.000119,0,0,,, ,5,6,3,2,1,1,1
59.166.0.2,12677,149.171.126.7,38469,tcp,FIN,0.045903,3806,52014,31,29,7,26,-,653029.1875,8927695.0,64,66,255,255,3579849575,3617400738,59,788,0,0,43.197497,41.922559,1424229353,1424229353,0.735306,0.697554,0.000681,0.00056,0.000121,0,0,,, ,9,8,5,5,1,1,3
59.166.0.5,61291,149.171.126.4,80,tcp,FIN,1.007457,1684,10168,31,29,3,5,http,12419.38867,76263.30469,14,18,255,255,3999849862,4000882863,120,565,1,3924,9124.171193,7674.737147,1424229354,1424229355,83.922917,59.232,0.000637,0.00051,0.000127,0,0,1.0,, ,1,2,2,2,1,1,1
59.166.0.4,17860,149.171.126.0,41348,tcp,FIN,0.043902,4654,71730,31,29,7,33,-,837501.75,12903467.0,80,78,255,255,3904879028,3901005487,58,920,0,0,32.963029,0.886108,1424229361,1424229361,0.551671,0.562597,0.000691,0.000573,0.000118,0,0,,, ,11,4,3,6,1,1,5
175.45.176.0,33288,149.171.126.14,80,tcp,FIN,0.256186,778,1284,62,252,2,2,http,21890.34375,35099.49609,10,8,255,255,3866910114,3315336022,78,161,1,241,1411.03611,52.298848,1424229363,1424229364,28.465111,35.636285,0.049902,0.006028,0.043874,0,1,1.0,, ,1,1,1,1,1,1,1
59.166.0.8,26734,149.171.126.7,24624,tcp,FIN,0.032885,3806,52014,31,29,7,26,-,911540.1875,12461852.0,64,66,255,255,927818182,952717509,59,788,0,0,29.794628,29.332062,1424229363,1424229363,0.517,0.498169,0.000621,0.000501,0.00012,0,0,,, ,6,1,3,5,1,1,3
59.166.0.9,55403,149.171.126.7,80,tcp,FIN,1.005371,1580,10168,31,29,3,4,http,11530.07227,76421.53906,12,18,255,255,2020335184,2021357501,132,565,2,0,9524.96363,7674.017385,1424229368,1424229369,91.365548,59.107999,0.000671,0.000531,0.00014,0,0,1.0,, ,1,2,6,2,1,1,2
59.166.0.4,6401,149.171.126.5,80,tcp,FIN,0.00379,1028,824,31,29,2,2,http,1899736.125,1566226.875,8,10,255,255,352850725,2503890810,129,82,1,83,31.213103,0.652788,1424229369,1424229369,0.488,0.364222,0.000624,0.000506,0.000118,0,0,1.0,, ,3,1,4,5,2,1,2
59.166.0.4,6927,149.171.126.6,49675,tcp,FIN,0.051793,4862,79778,31,29,7,36,-,742185.1875,12176008.0,84,84,255,255,2475791491,339738799,58,950,0,0,33.7406,34.174569,1424229380,1424229380,0.627683,0.617831,0.000814,0.00051,0.000304,0,0,,, ,2,6,4,2,1,1,1
59.166.0.1,53222,149.171.126.1,32497,tcp,FIN,0.433224,4752,3080,31,29,7,7,-,84630.58594,54992.33594,28,30,255,255,2577530361,2576463498,170,103,0,0,955.932893,24.878275,1424229391,1424229391,16.033407,14.919862,0.000658,0.000545,0.000113,0,0,,, ,12,7,4,6,1,1,3
59.166.0.8,65383,149.171.126.0,80,tcp,FIN,1.367688,1684,10168,31,29,3,5,http,9148.286133,56176.55859,14,18,255,255,2230045964,83295604,120,565,1,3924,9036.811824,7913.123203,1424229394,1424229395,105.178382,80.424176,0.000592,0.000473,0.000119,0,0,1.0,, ,1,2,3,3,1,1,3
59.166.0.1,58460,149.171.126.1,5190,tcp,FIN,0.631065,4908,2344,31,29,9,6,-,60393.14453,28485.17969,34,24,255,255,2358365255,2358694271,144,98,0,0,1421.448687,46.392582,1424229398,1424229398,19.123182,27.405088,0.000741,0.000619,0.000122,0,0,,, ,5,9,2,4,1,1,2
59.166.0.8,34061,149.171.126.4,80,tcp,FIN,1.155986,1580,10168,31,29,3,5,http,10027.80371,66464.47656,12,18,255,255,83047128,84066603,132,565,1,3924,10077.87777,8114.268407,1424229412,1424229413,105.057908,67.967001,0.000679,0.000544,0.000135,0,0,1.0,, ,2,1,2,4,2,1,1
175.45.176.0,24973,149.171.126.17,53132,tcp,FIN,0.610244,364,1246,62,252,1,2,ftp-data,4181.934082,14302.47656,8,8,255,255,2504117970,2012662517,46,156,0,0,5408.834129,150.81725,1424229412,1424229413,87.177714,81.38443,0.104862,0.040032,0.06483,0,1,,, ,1,1,2,2,1,1,2
59.166.0.4,37388,149.171.126.9,11027,udp,CON,0.001613,528,304,31,29,0,0,-,1964042.25,1130812.25,4,4,0,0,0,0,132,76,0,0,0.575585,0.291091,1424229419,1424229419,0.41,0.208333,0.0,0.0,0.0,0,0,,, ,10,9,5,4,1,1,4
175.45.176.2,51852,149.171.126.19,80,tcp,FIN,0.547569,888,354,254,252,2,1,http,11688.02539,4529.109863,10,8,255,255,808534464,4248447381,89,44,1,0,3563.679351,124.826969,1424229425,1424229425,57.469444,72.67543,0.106676,0.038822,0.067854,0,1,1.0,, ,4,1,1,1,1,1,1
59.166.0.0,62418,149.171.126.6,6881,tcp,FIN,3.88581,25160,1094788,31,29,38,390,-,51683.43359,2251295.0,448,858,255,255,1645632116,1649497635,56,1276,0,0,3981.378612,2871.811808,1424229432,1424229436,8.711888,4.533679,0.00056,0.000444,0.000116,0,0,,, ,10,11,2,5,1,1,6
59.166.0.2,62607,149.171.126.8,53,udp,CON,0.000959,146,178,31,29,0,0,dns,608967.6875,742440.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424229449,1424229449,0.008,0.005,0.0,0.0,0.0,0,0,,, ,2,4,4,2,1,1,2
59.166.0.5,59636,149.171.126.5,6881,tcp,FIN,2.105362,13038,548216,31,29,21,197,-,49325.48438,2078369.5,226,438,255,255,2798637005,2808383174,58,1252,0,0,3203.018736,2290.708023,1424229456,1424229458,9.43969,4.827777,0.000556,0.000446,0.00011,0,0,,, ,10,12,5,5,2,1,9
59.166.0.7,8137,149.171.126.3,6358,udp,CON,0.001665,520,304,31,29,0,0,-,1873873.875,1095495.5,4,4,0,0,0,0,130,76,0,0,0.600333,0.270828,1424229463,1424229463,0.429,0.196,0.0,0.0,0.0,0,0,,, ,6,4,3,4,1,1,3
59.166.0.1,62681,149.171.126.8,18373,tcp,FIN,0.065601,4550,71834,31,29,7,33,-,547796.5625,8650722.0,78,80,255,255,4228692806,4229039953,58,898,0,0,55.596173,54.075073,1424229472,1424229472,0.848013,0.832603,0.000776,0.00065,0.000126,0,0,,, ,2,6,1,2,1,1,1
175.45.176.3,15039,149.171.126.15,25842,udp,INT,1e-05,630,0,254,0,0,0,-,252000000.0,0.0,2,0,0,0,0,0,315,0,0,0,0.0,0.0,1424229472,1424229472,0.01,0.0,0.0,0.0,0.0,0,2,,, ,3,1,1,1,1,1,1
175.45.176.0,49337,149.171.126.13,111,udp,INT,6e-06,168,0,254,0,0,0,-,112000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424229482,1424229482,0.006,0.0,0.0,0.0,0.0,0,2,,, ,2,1,1,2,1,1,1
59.166.0.3,1711,149.171.126.6,22,tcp,FIN,0.007276,3728,5474,31,29,7,7,ssh,3971412.75,5768004.5,32,24,255,255,3790436779,1641170907,117,228,0,0,13.741528,0.47379,1424229482,1424229482,0.23471,0.283391,0.000775,0.000629,0.000146,0,0,,, ,1,1,3,1,1,1,1
175.45.176.1,31164,149.171.126.14,1405,udp,INT,3e-06,144,0,254,0,0,0,-,192000000.0,0.0,2,0,0,0,0,0,72,0,0,0,0.0,0.0,1424229483,1424229483,0.003,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1
59.166.0.0,59319,149.171.126.4,65295,tcp,FIN,0.037974,4862,79882,31,29,7,36,-,1012271.563,16633275.0,84,86,255,255,298407314,304023768,58,929,0,0,23.095001,23.088639,1424229491,1424229491,0.453819,0.440847,0.000626,0.000497,0.000129,0,0,,, ,6,4,1,5,1,1,2
59.166.0.2,48369,149.171.126.3,16581,tcp,FIN,0.002829,320,1880,31,29,1,2,ftp-data,755037.125,4651820.5,6,8,255,255,1798409153,1802183240,53,235,0,0,28.284207,0.546773,1424229493,1424229493,0.5026,0.337571,0.000589,0.000461,0.000128,0,0,,, ,3,3,7,8,1,1,4
59.166.0.0,53685,149.171.126.0,55662,tcp,FIN,0.034919,4550,71834,31,29,7,33,-,1029124.5,16251782.0,78,80,255,255,1895952815,1896273986,58,898,0,0,23.672757,23.286643,1424229504,1424229504,0.449403,0.439833,0.000726,0.000604,0.000122,0,0,,, ,9,6,3,4,1,1,6
59.166.0.5,48708,149.171.126.1,47246,tcp,FIN,0.027929,3806,52014,31,29,7,26,-,1073293.0,14673207.0,64,66,255,255,768478178,789184498,59,788,0,0,23.507383,23.549112,1424229506,1424229506,0.444532,0.427922,0.000663,0.00054,0.000123,0,0,,, ,2,6,3,3,1,1,2
59.166.0.0,39288,149.171.126.3,53,udp,CON,0.001065,146,178,31,29,0,0,dns,548356.8125,668544.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424229510,1424229510,0.003,0.006,0.0,0.0,0.0,0,0,,, ,2,1,1,3,1,1,2
59.166.0.4,46154,149.171.126.8,80,tcp,FIN,1.101649,1684,10168,31,29,3,5,http,11357.51856,69742.71875,14,18,255,255,2053505422,2054599675,120,565,1,3924,8805.613285,7709.073876,1424229515,1424229516,84.715233,64.762294,0.000828,0.000687,0.000141,0,0,1.0,, ,1,1,4,1,1,1,1
59.166.0.7,35164,149.171.126.9,15733,tcp,FIN,0.017949,2230,13288,31,29,7,11,-,964956.25,5758092.5,34,36,255,255,1708599499,1708865183,66,369,0,0,36.052522,41.102112,1424229536,1424229536,0.551,0.510471,0.000728,0.000587,0.000141,0,0,,, ,8,10,4,3,1,1,2
59.166.0.6,53277,149.171.126.3,53,udp,CON,0.00109,146,178,31,29,0,0,dns,535779.8125,653211.0,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424229546,1424229546,0.009,0.007,0.0,0.0,0.0,0,0,,, ,4,5,2,2,1,1,3
59.166.0.7,27533,149.171.126.8,61325,tcp,FIN,0.034969,3806,52014,31,29,7,26,-,857216.4375,11719180.0,64,66,255,255,1158669681,1184179741,59,788,0,0,33.368463,33.528779,1424229550,1424229550,0.550175,0.545492,0.000725,0.000594,0.000131,0,0,,, ,3,4,3,2,1,1,1
59.166.0.4,4250,149.171.126.4,53,udp,CON,0.001023,146,178,31,29,0,0,dns,570870.0,695992.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424229561,1424229561,0.009,0.006,0.0,0.0,0.0,0,0,,, ,2,3,1,1,1,1,2
59.166.0.2,8271,149.171.126.4,52989,udp,CON,0.001727,520,304,31,29,0,0,-,1806601.0,1056166.75,4,4,0,0,0,0,130,76,0,0,0.629325,0.291099,1424229569,1424229569,0.45,0.210333,0.0,0.0,0.0,0,0,,, ,6,6,6,3,1,1,3
59.166.0.3,12605,149.171.126.2,80,tcp,FIN,1.009806,1684,10168,31,29,3,5,http,12390.49805,76085.89844,14,18,255,255,2073766733,2075297541,120,565,1,3924,8769.417519,7682.146701,1424229572,1424229573,77.648925,59.369237,0.000634,0.000528,0.000106,0,0,1.0,, ,2,2,2,1,1,1,1
59.166.0.1,31377,149.171.126.8,55633,tcp,FIN,0.005525,424,8824,31,29,1,4,ftp-data,537194.5625,11712579.0,8,12,255,255,1366291758,3520545042,53,735,0,0,48.647109,26.225203,1424229575,1424229575,0.742143,0.458909,0.000601,0.000474,0.000127,0,0,,, ,6,3,4,5,1,1,4
59.166.0.9,18440,149.171.126.3,53,udp,CON,0.001001,146,178,31,29,0,0,dns,583416.5625,711288.6875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424229577,1424229577,0.005,0.004,0.0,0.0,0.0,0,0,,, ,6,3,3,6,2,1,2
59.166.0.7,22757,149.171.126.3,20948,tcp,FIN,0.050025,4862,79882,31,29,7,36,-,768415.75,12626327.0,84,86,255,255,1608864522,3764666494,58,929,0,0,35.830138,35.460535,1424229593,1424229593,0.598879,0.582918,0.000601,0.000475,0.000126,0,0,,, ,7,6,7,3,1,1,3
59.166.0.6,23517,149.171.126.5,111,udp,CON,0.004452,568,304,31,29,0,0,-,765498.6875,409703.5,4,4,0,0,0,0,142,76,0,0,1.604426,1.406672,1424229604,1424229604,1.14,0.999667,0.0,0.0,0.0,0,0,,, ,8,3,5,14,2,1,9
59.166.0.3,40750,149.171.126.2,80,tcp,FIN,1.124929,1684,10168,31,29,3,5,http,11122.48047,68299.42188,14,18,255,255,2799414538,2804603754,120,565,1,3924,8826.460867,7728.013305,1424229627,1424229628,86.506921,66.142471,0.000638,0.000502,0.000136,0,0,1.0,, ,1,3,10,5,1,1,4
59.166.0.7,12755,149.171.126.2,80,tcp,FIN,1.008566,1684,10168,31,29,3,5,http,12405.73242,76179.44531,14,18,255,255,1891576706,4042038341,120,565,1,3924,8766.016487,7674.956543,1424229640,1424229641,77.555459,59.300824,0.000565,0.000449,0.000116,0,0,1.0,, ,1,2,1,1,1,1,1
59.166.0.3,52032,149.171.126.2,28682,tcp,FIN,0.475831,3910,52014,31,29,7,26,-,64745.67578,861246.9375,66,66,255,255,2493673725,628805609,59,788,0,0,435.596295,11.678534,1424229642,1424229642,7.315631,7.309584,0.000823,0.000705,0.000118,0,0,,, ,3,2,1,2,1,1,2
59.166.0.4,48222,149.171.126.4,49553,tcp,FIN,0.021015,2230,13288,31,29,7,11,-,824173.25,4918011.0,34,36,255,255,3898704517,3898961662,66,369,0,0,44.495929,41.277392,1424229651,1424229651,0.622758,0.567829,0.00127,0.001135,0.000135,0,0,,, ,7,5,3,4,1,1,2
59.166.0.0,56113,149.171.126.1,53,udp,CON,0.001018,146,178,31,29,0,0,dns,573673.875,699410.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424229681,1424229681,0.001,0.005,0.0,0.0,0.0,0,0,,, ,5,4,2,4,3,1,3
59.166.0.9,40330,149.171.126.0,10842,tcp,FIN,0.06557,4966,79778,31,29,7,36,-,598932.4375,9617691.0,86,84,255,255,1649388468,3807266333,58,950,0,0,0.0,48.590169,1424229708,1424229708,0.776476,0.783518,0.000685,0.000535,0.00015,0,0,,, ,2,5,4,2,1,1,2
59.166.0.5,17561,149.171.126.7,53,udp,CON,0.001026,146,178,31,29,0,0,dns,569200.75,693957.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424229723,1424229723,0.001,0.002,0.0,0.0,0.0,0,0,,, ,5,3,1,1,1,1,3
59.166.0.9,59006,149.171.126.3,21163,tcp,FIN,0.02626,3806,52014,31,29,7,26,-,1141508.0,15605788.0,64,66,255,255,1269519436,1290448072,59,788,0,0,21.84371,21.298897,1424229736,1424229736,0.41146,0.395754,0.000674,0.000532,0.000142,0,0,,, ,9,10,5,4,1,1,6
59.166.0.8,2019,149.171.126.8,22,tcp,FIN,0.745819,3728,5474,31,29,7,7,ssh,38743.98438,56271.02734,32,24,255,255,2499230100,349929592,117,228,0,0,1669.056857,52.201723,1424229763,1424229764,24.058678,32.396479,0.000752,0.000559,0.000193,0,0,,, ,2,1,2,1,1,1,2
59.166.0.9,61632,149.171.126.1,59872,tcp,FIN,0.021268,2958,32330,31,29,7,18,-,1089712.25,11917998.0,48,50,255,255,3960067798,1830554510,62,647,0,0,27.031073,24.586178,1424229772,1424229773,0.465422,0.432167,0.000637,0.000515,0.000122,0,0,,, ,6,6,2,3,1,1,3
175.45.176.1,33954,149.171.126.11,80,tcp,FIN,0.242829,1302,268,254,252,2,1,http,38611.53516,7379.678711,10,6,255,255,918662691,1212772523,130,45,1,0,1231.742796,67.588063,1424229776,1424229776,24.570556,45.564,0.067749,0.015,0.052749,0,1,1.0,, ,2,1,1,1,1,1,1
59.166.0.9,50307,149.171.126.7,28792,tcp,FIN,0.01886,3302,35400,31,29,7,21,-,1374761.5,14747827.0,54,56,255,255,999715396,3151453821,61,632,0,0,0.0,19.987679,1424229778,1424229778,0.350057,0.332491,0.000721,0.00057,0.000151,0,0,,, ,2,4,2,3,1,1,1
59.166.0.4,47077,149.171.126.7,21,tcp,FIN,1.176626,2934,3742,31,29,11,15,ftp,19567.81641,24973.10156,52,54,255,255,112231808,121629618,56,69,0,0,1765.319175,63.006094,1424229780,1424229782,23.064922,22.191076,0.00063,0.000495,0.000135,0,0,,1.0,1,1,2,1,1,1,1,4
59.166.0.2,57467,149.171.126.6,22,tcp,FIN,0.006244,3728,5474,31,29,7,7,ssh,4627802.5,6721332.5,32,24,255,255,514941030,2660600711,117,228,0,0,13.15761,0.362924,1424229828,1424229828,0.208133,0.241826,0.000699,0.000557,0.000142,0,0,,, ,2,1,5,3,1,1,2
59.166.0.6,23281,149.171.126.6,21298,tcp,FIN,0.031482,3302,35400,31,29,7,21,-,823581.75,8835017.0,54,56,255,255,1585009900,1593352243,61,632,0,0,35.940271,34.269381,1424229844,1424229844,0.588113,0.562164,0.000706,0.000558,0.000148,0,0,,, ,3,4,1,2,1,1,1
59.166.0.4,61477,149.171.126.8,56878,tcp,FIN,0.008895,2230,15228,31,29,7,11,-,1947161.25,13315345.0,34,36,255,255,722554892,2872397027,66,423,0,0,17.030044,15.889508,1424229853,1424229853,0.268437,0.252879,0.000663,0.000546,0.000117,0,0,,, ,8,2,1,4,1,1,1
59.166.0.9,23314,149.171.126.4,53,udp,CON,0.00104,146,178,31,29,0,0,dns,561538.4375,684615.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424229858,1424229858,0.003,0.007,0.0,0.0,0.0,0,0,,, ,3,1,3,11,1,1,2
59.166.0.3,15521,149.171.126.4,19930,tcp,FIN,0.017038,2230,15228,31,29,7,11,-,1016551.188,6951520.0,34,36,255,255,1575071791,3720780460,66,423,0,0,43.689074,40.66038,1424229858,1424229858,0.522563,0.47,0.000688,0.000557,0.000131,0,0,,, ,4,6,3,2,1,1,2
59.166.0.5,53388,149.171.126.8,53,udp,CON,0.001078,146,178,31,29,0,0,dns,541744.0,660482.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424229875,1424229875,0.01,0.007,0.0,0.0,0.0,0,0,,, ,4,2,1,2,1,1,2
59.166.0.4,30801,149.171.126.3,25,tcp,FIN,0.025582,37268,3276,31,29,18,8,smtp,11430537.0,999140.0,52,40,255,255,162689440,164168199,717,82,0,0,34.353671,1.416421,1424229881,1424229881,0.494882,0.641385,0.000688,0.000559,0.000129,0,0,,, ,1,1,1,2,1,1,1
175.45.176.3,2510,149.171.126.14,110,tcp,FIN,1.324316,1198,64712,62,252,7,30,pop3,6959.063965,384808.4375,26,64,255,255,1429533920,4258498140,46,1011,0,0,2591.396195,1629.509241,1424229918,1424229919,52.972641,20.676556,0.078137,0.02095,0.057187,0,1,,, ,1,1,1,1,1,1,1
59.166.0.2,5775,149.171.126.5,4814,tcp,FIN,0.008943,2230,15228,31,29,7,11,-,1936710.25,13243878.0,34,36,255,255,450562275,2596294661,66,423,0,0,16.350108,14.796255,1424229963,1424229963,0.268906,0.2435,0.000779,0.000654,0.000125,0,0,,, ,6,8,5,9,1,1,4
59.166.0.0,57162,149.171.126.3,28396,tcp,FIN,0.00494,4064,2456,31,29,7,7,-,6217004.0,3757085.0,18,18,255,255,1170566654,3319093037,226,136,0,0,13.591469,0.328629,1424229965,1424229965,0.271,0.258706,0.000665,0.000537,0.000128,0,0,,, ,3,3,1,3,1,1,2
59.166.0.6,24629,149.171.126.1,80,tcp,FIN,1.054908,1580,10168,31,29,3,5,http,10988.63574,72832.89063,12,18,255,255,2130565531,4281160211,132,565,1,3924,9543.45671,7685.317218,1424229966,1424229967,95.868635,62.021998,0.000678,0.000528,0.00015,0,0,1.0,, ,3,1,3,2,1,1,2
175.45.176.2,65502,149.171.126.11,179,tcp,FIN,0.61752,932,556,254,252,5,3,-,11322.71094,6490.478516,16,10,255,255,88891905,1138965332,58,56,0,0,1926.302023,82.903453,1424229968,1424229969,38.889134,63.741555,0.060663,0.043836,0.016827,0,1,,, ,7,7,2,2,2,2,7
59.166.0.9,13705,149.171.126.7,48510,udp,CON,0.001702,536,304,31,29,0,0,-,1889541.625,1071680.375,4,4,0,0,0,0,134,76,0,0,0.624848,0.284021,1424229982,1424229982,0.447333,0.204333,0.0,0.0,0.0,0,0,,, ,12,9,4,4,1,1,3
175.45.176.3,31028,149.171.126.16,520,udp,INT,3e-06,1098,0,254,0,0,0,-,1464000000.0,0.0,2,0,0,0,0,0,549,0,0,0,0.0,0.0,1424229993,1424229993,0.003,0.0,0.0,0.0,0.0,0,2,,, ,8,8,2,1,1,1,7
59.166.0.8,53887,149.171.126.2,25,tcp,FIN,0.03769,37268,3380,31,29,18,8,smtp,7758451.0,700451.0625,52,42,255,255,3925309405,1777361349,717,80,0,0,57.652633,1.744868,1424230001,1424230002,0.761939,0.905049,0.000729,0.000577,0.000152,0,0,,, ,1,1,1,1,1,1,2
59.166.0.5,22146,149.171.126.2,15044,tcp,FIN,0.022912,3614,44406,31,29,7,24,-,1240921.875,15254889.0,60,62,255,255,3621112291,1476044362,60,716,0,0,21.76576,21.407544,1424230001,1424230001,0.382915,0.365984,0.000706,0.000577,0.000129,0,0,,, ,5,1,1,2,1,1,1
59.166.0.6,21218,149.171.126.7,53,udp,CON,0.001084,146,178,31,29,0,0,dns,538745.375,656826.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424230014,1424230014,0.01,0.006,0.0,0.0,0.0,0,0,,, ,2,3,1,3,1,1,2
175.45.176.2,12891,149.171.126.11,179,tcp,FIN,0.792173,940,678,254,252,4,4,-,8816.255859,6281.456055,14,12,255,255,268091049,710676959,67,57,0,0,3115.990435,78.003687,1424230017,1424230018,60.936382,66.546727,0.081848,0.05946,0.022388,0,1,,, ,6,6,2,2,2,2,6
59.166.0.0,46190,149.171.126.3,53,udp,CON,0.000986,130,162,31,29,0,0,dns,527383.3125,657200.75,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424230018,1424230018,0.004,0.007,0.0,0.0,0.0,0,0,,, ,3,4,4,4,1,1,2
59.166.0.0,45526,149.171.126.0,22,tcp,FIN,0.715949,3728,5474,31,29,7,7,ssh,40360.41797,58618.69922,32,24,255,255,1130825749,1131133661,117,228,0,0,1408.805397,41.62718,1424230022,1424230023,23.09513,31.095479,0.000752,0.000605,0.000147,0,0,,, ,2,2,2,1,1,1,2
59.166.0.4,63972,149.171.126.7,37336,tcp,FIN,0.019607,3302,35400,31,29,7,21,-,1322384.875,14185954.0,54,56,255,255,3696213914,3706752177,61,632,0,0,0.0,18.207016,1424230023,1424230023,0.377216,0.358453,0.00077,0.000606,0.000164,0,0,,, ,5,5,1,2,1,1,3
59.166.0.0,61216,149.171.126.6,53,udp,CON,0.001074,146,178,31,29,0,0,dns,543761.625,662942.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424230029,1424230029,0.009,0.008,0.0,0.0,0.0,0,0,,, ,1,1,1,1,1,1,2
175.45.176.3,7919,149.171.126.11,110,tcp,FIN,1.621523,1224,65316,62,252,7,31,pop3,5806.88623,317508.9063,26,68,255,255,3383927082,2480092626,47,961,0,0,3479.736603,1929.799162,1424230029,1424230031,64.841043,23.607209,0.110301,0.03983,0.070471,0,1,,, ,1,1,2,1,1,1,1
175.45.176.0,53773,149.171.126.17,80,tcp,FIN,0.383961,8682,268,254,252,4,1,http,167975.3906,4667.140625,14,6,255,255,1575816531,4175520389,620,45,1,0,1625.204667,82.153391,1424230032,1424230033,26.139386,62.432801,0.130403,0.071783,0.05862,0,1,1.0,, ,1,1,1,1,1,1,1
175.45.176.0,32631,149.171.126.10,2620,udp,INT,6e-06,406,0,254,0,0,0,-,270666656.0,0.0,2,0,0,0,0,0,203,0,0,0,0.0,0.0,1424230037,1424230037,0.006,0.0,0.0,0.0,0.0,0,2,,, ,1,1,1,1,1,1,1
59.166.0.9,23218,149.171.126.3,53,udp,CON,0.001052,146,178,31,29,0,0,dns,555133.0625,676806.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424230043,1424230043,0.009,0.007,0.0,0.0,0.0,0,0,,, ,2,1,3,5,2,1,1
59.166.0.1,6756,149.171.126.5,53,udp,CON,0.001085,130,162,31,29,0,0,dns,479262.6875,597235.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424230057,1424230057,0.009,0.007,0.0,0.0,0.0,0,0,,, ,4,3,2,5,2,1,2
59.166.0.2,52443,149.171.126.5,25,tcp,FIN,0.034872,37268,3380,31,29,18,8,smtp,8385409.5,757054.375,52,42,255,255,2091219546,4237781681,717,80,0,0,41.450663,1.975912,1424230109,1424230109,0.68898,0.838951,0.000602,0.000471,0.000131,0,0,,, ,2,1,2,2,1,1,4
