srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,label
59.166.0.8,55913,149.171.126.8,60727,tcp,FIN,0.025944,3182,39694,31,29,7,20,-,962380.5,12013259.0,52,54,255,255,168384822,168701909,61,735,0,0,37.815993,36.762338,1424224014,1424224014,0.502196,0.478189,0.000731,0.000591,0.00014,0,0,,, ,9,2,2,8,1,1,2,,0
59.166.0.3,11191,149.171.126.6,5190,tcp,FIN,0.00393,1064,2260,31,29,4,4,-,1986768.375,4217811.5,12,12,255,255,1835868407,1836142626,89,188,0,0,16.550809,0.374863,1424224014,1424224014,0.326,0.309727,0.000632,0.000514,0.000118,0,0,,, ,3,5,4,3,1,1,1,,0
59.166.0.8,33674,149.171.126.2,53,udp,CON,0.001065,146,178,31,29,0,0,dns,548356.8125,668544.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424224015,1424224015,0.009,0.007,0.0,0.0,0.0,0,0,,, ,1,2,3,3,1,1,3,,0
59.166.0.6,24110,149.171.126.3,21440,tcp,FIN,0.003967,8928,320,31,29,4,1,ftp-data,16719939.0,538442.125,14,6,255,255,3157973257,1018274828,638,53,0,0,16.60029,1.10678,1424224016,1424224016,0.305154,0.6786,0.000567,0.000453,0.000114,0,0,,, ,1,1,1,2,1,1,1,,0
59.166.0.4,2864,149.171.126.1,143,tcp,FIN,0.681796,7816,15436,31,29,30,32,-,90959.75781,179690.1094,122,126,255,255,373425244,374444680,64,123,0,0,436.58134,427.648819,1424224022,1424224023,5.726496,5.450144,0.000657,0.000525,0.000132,0,0,,, ,2,11,7,1,1,1,1,,0
149.171.126.12,47439,175.45.176.0,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424224026,1424224026,0.002,0.0,0.0,0.0,0.0,0,0,,, ,16,16,8,8,8,8,16,,0
59.166.0.3,18025,149.171.126.2,111,udp,CON,0.004689,568,304,31,29,0,0,-,726807.4375,388995.5,4,4,0,0,0,0,142,76,0,0,1.776018,1.489167,1424224028,1424224028,1.262333,1.06,0.0,0.0,0.0,0,0,,, ,8,12,3,5,1,1,4,,0
59.166.0.7,46008,149.171.126.1,44030,tcp,FIN,0.008484,2230,12896,31,29,7,11,-,2041489.75,11822725.0,34,36,255,255,2903841133,770960570,66,358,0,0,0.0,15.339745,1424224030,1424224030,0.263806,0.235118,0.000609,0.000487,0.000122,0,0,,, ,5,2,1,4,1,1,1,,0
10.40.170.2,0,10.40.170.2,0,arp,INT,59.991405,92,0,0,0,0,0,-,6.134212,0.0,2,0,0,0,0,0,46,0,0,0,0.0,0.0,1424224031,1424224091,59996.056,0.0,0.0,0.0,0.0,1,2,,, ,1,1,1,1,1,1,1,,0
149.171.126.12,47439,175.45.176.0,53,udp,INT,8e-06,264,0,60,0,0,0,dns,132000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424224031,1424224031,0.008,0.0,0.0,0.0,0.0,0,0,,, ,8,8,8,8,8,8,8,,0
175.45.176.3,17664,149.171.126.13,11977,tcp,FIN,1.686363,344,258,254,60,1,1,-,1427.925049,1019.946472,8,6,255,255,2186724280,1714607485,43,43,0,0,10667.78418,390.905375,1424224032,1424224033,175.80371,316.737,0.269172,0.102666,0.166506,0,0,,, ,2,1,1,1,1,1,1,,0
59.166.0.6,29891,149.171.126.8,6881,tcp,FIN,1.491334,12830,548216,31,29,21,197,-,68518.52344,2934098.0,222,438,255,255,3516362590,1375978026,58,1252,0,0,1904.831429,1353.812029,1424224034,1424224036,6.746742,3.41157,0.000597,0.000476,0.000121,0,0,,, ,12,10,3,4,2,1,7,,0
149.171.126.12,1043,175.45.176.0,53,udp,INT,3e-06,264,0,60,0,0,0,dns,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424224036,1424224036,0.003,0.0,0.0,0.0,0.0,0,0,,, ,16,16,8,8,8,8,16,,0
59.166.0.8,41686,149.171.126.3,38826,tcp,FIN,0.145007,4222,63010,31,29,7,30,-,229726.8438,3429296.5,72,74,255,255,15999432,16304537,59,851,0,0,106.175039,104.184889,1424224039,1424224039,2.037958,1.978411,0.000699,0.000574,0.000125,0,0,,, ,5,9,5,5,1,1,1,,0
59.166.0.9,23383,149.171.126.4,5190,tcp,FIN,0.004005,1036,2262,31,29,4,4,-,1897628.0,4142821.5,12,12,255,255,2521386681,2521693796,86,189,0,0,16.839757,0.375108,1424224040,1424224040,0.332909,0.310273,0.00071,0.000583,0.000127,0,0,,, ,8,4,2,5,2,2,3,,0
59.166.0.7,18975,149.171.126.0,53,udp,CON,0.001063,146,178,31,29,0,0,dns,549388.5625,669802.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424224043,1424224043,0.011,0.008,0.0,0.0,0.0,0,0,,, ,1,2,4,2,1,1,2,,0
59.166.0.2,44897,149.171.126.2,39326,tcp,FIN,0.066997,3182,39694,31,29,7,20,-,372673.4063,4652029.5,52,54,255,255,2115999444,2116304449,61,735,0,0,80.124894,78.205452,1424224043,1424224043,1.33382,1.277308,0.00069,0.000569,0.000121,0,0,,, ,12,9,3,5,1,1,6,,0
59.166.0.0,10611,149.171.126.2,25,tcp,FIN,0.021054,37892,3276,31,29,19,8,smtp,14131662.0,1214021.125,54,40,255,255,3193905982,1049527028,702,82,0,0,22.342963,0.989777,1424224044,1424224045,0.398135,0.526359,0.000638,0.000523,0.000115,0,0,,, ,1,1,2,1,1,1,2,,0
59.166.0.0,44773,149.171.126.8,53,udp,CON,0.00104,146,178,31,29,0,0,dns,561538.4375,684615.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424224044,1424224044,0.008,0.007,0.0,0.0,0.0,0,0,,, ,2,3,5,2,1,1,2,,0
59.166.0.9,30048,149.171.126.7,56245,tcp,FIN,0.019872,3182,39694,31,29,7,20,-,1256441.25,15683977.0,52,54,255,255,701032504,2850942382,61,735,0,0,20.75492,20.379818,1424224047,1424224048,0.383333,0.369808,0.000769,0.000634,0.000135,0,0,,, ,8,3,2,5,1,1,1,,0
59.166.0.7,57503,149.171.126.1,53,udp,CON,0.001072,146,178,31,29,0,0,dns,544776.125,664179.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424224051,1424224051,0.009,0.007,0.0,0.0,0.0,0,0,,, ,3,1,2,6,1,1,1,,0
59.166.0.7,25846,149.171.126.0,5190,tcp,FIN,0.003977,1036,2262,31,29,4,4,-,1910988.25,4171989.25,12,12,255,255,1746065463,1746364779,86,189,0,0,16.671382,0.367897,1424224056,1424224056,0.330182,0.305636,0.000749,0.000607,0.000142,0,0,,, ,2,9,2,2,1,1,2,,0
175.45.176.0,56260,149.171.126.19,179,tcp,FIN,0.628593,534,268,254,252,2,1,-,6121.60791,2850.811035,10,6,255,255,3946345756,732490274,53,45,0,0,3771.525077,187.890094,1424224059,1424224060,67.281,111.718602,0.105456,0.069992,0.035464,0,1,,, ,6,3,1,2,1,1,3,,0
59.166.0.0,51398,149.171.126.0,53,udp,CON,0.000992,132,164,31,29,0,0,dns,532258.0625,661290.3125,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424224060,1424224060,0.009,0.004,0.0,0.0,0.0,0,0,,, ,2,2,1,3,2,1,1,,0
175.45.176.0,35149,149.171.126.19,179,tcp,FIN,1.063566,534,354,254,252,2,1,-,3618.017334,2331.77832,10,8,255,255,4019632483,289088165,53,44,0,0,6631.317125,199.656859,1424224060,1424224061,118.174,123.512,0.278799,0.183233,0.095566,0,1,,, ,6,3,1,1,1,1,3,,0
59.166.0.3,20543,149.171.126.3,18427,tcp,FIN,0.025217,2766,24114,31,29,7,16,-,857834.0,7483840.0,44,46,255,255,511101428,2684779012,63,524,0,0,36.724507,35.127554,1424224062,1424224062,0.579023,0.549556,0.000594,0.000482,0.000112,0,0,,, ,6,4,4,8,1,1,2,,0
59.166.0.5,14623,149.171.126.7,5190,tcp,FIN,0.007331,1036,2262,31,29,4,4,-,1036693.438,2263265.5,12,12,255,255,3616484452,3616788754,86,189,0,0,37.471875,0.9438,1424224063,1424224063,0.630727,0.609818,0.000749,0.000614,0.000135,0,0,,, ,8,6,2,2,2,1,2,,0
59.166.0.6,54434,149.171.126.4,24696,tcp,FIN,0.017917,2766,24114,31,29,7,16,-,1207345.0,10533013.0,44,46,255,255,3976487465,1862605289,63,524,0,0,0.0,26.7415,1424224064,1424224064,0.419024,0.394182,0.000709,0.00057,0.000139,0,0,,, ,6,4,2,4,1,1,1,,0
175.45.176.3,15852,149.171.126.13,22547,tcp,FIN,2.764129,344,258,254,60,1,1,-,871.160522,622.257507,8,6,255,255,2739536169,2689993806,43,43,0,0,18743.08256,504.953656,1424224066,1424224069,342.356143,334.608812,1.218444,1.091076,0.127368,0,0,,, ,2,1,1,2,1,1,1,,0
59.166.0.6,59843,149.171.126.4,53,udp,CON,0.001044,146,178,31,29,0,0,dns,559386.9375,681992.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424224067,1424224067,0.009,0.002,0.0,0.0,0.0,0,0,,, ,3,2,2,1,1,1,1,,0
175.45.176.0,37606,149.171.126.19,179,tcp,FIN,0.713469,534,268,254,252,2,1,-,5393.366699,2511.671631,10,6,255,255,4161862984,3780273542,53,45,0,0,4096.993721,197.937578,1424224069,1424224070,75.460444,128.576203,0.148648,0.070579,0.078069,0,1,,, ,8,4,1,1,1,1,4,,0
149.171.126.12,47439,175.45.176.0,53,udp,INT,6e-06,264,0,60,0,0,0,dns,176000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424224071,1424224071,0.006,0.0,0.0,0.0,0.0,0,0,,, ,8,8,8,8,8,8,8,,0
59.166.0.2,4014,149.171.126.2,2173,tcp,FIN,0.014909,2766,24114,31,29,7,16,-,1450935.625,12658126.0,44,46,255,255,2274036061,2302555701,63,524,0,0,0.0,18.752942,1424224072,1424224072,0.347429,0.3186,0.000691,0.000569,0.000122,0,0,,, ,13,6,2,6,1,1,6,,0
59.166.0.2,29389,149.171.126.2,111,udp,CON,0.004717,568,304,31,29,0,0,-,722493.125,386686.4688,4,4,0,0,0,0,142,76,0,0,1.812552,1.457583,1424224073,1424224073,1.287667,1.034667,0.0,0.0,0.0,0,0,,, ,13,6,4,4,1,1,6,,0
59.166.0.0,63587,149.171.126.5,63764,tcp,FIN,0.126947,4222,63010,31,29,7,30,-,262408.7188,3917162.25,72,74,255,255,2830743696,681393935,59,851,0,0,94.991185,92.943454,1424224076,1424224076,1.809014,1.728603,0.000898,0.000756,0.000142,0,0,,, ,15,11,5,7,1,1,2,,0
175.45.176.0,24162,149.171.126.19,179,tcp,FIN,0.736056,534,268,254,252,2,1,-,5227.862793,2434.597168,10,6,255,255,3885720350,680407679,53,45,0,0,3772.346132,189.052297,1424224077,1424224078,74.501778,127.061602,0.183032,0.10074,0.082292,0,1,,, ,8,3,1,2,1,1,3,,0
59.166.0.5,59807,149.171.126.1,53,udp,CON,0.001063,132,164,31,29,0,0,dns,496707.4688,617121.375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424224078,1424224078,0.009,0.007,0.0,0.0,0.0,0,0,,, ,2,2,3,2,1,1,1,,0
59.166.0.0,18212,149.171.126.5,16297,tcp,FIN,0.019864,2766,24114,31,29,7,16,-,1089005.25,9500604.0,44,46,255,255,2843263206,2871582866,63,524,0,0,32.989339,30.458477,1424224080,1424224080,0.46519,0.440409,0.000612,0.000483,0.000129,0,0,,, ,7,13,9,2,1,1,1,,0
59.166.0.1,25680,149.171.126.7,50536,tcp,FIN,0.030392,3182,39694,31,29,7,20,-,821532.0,10255067.0,52,54,255,255,4223260597,4223563693,61,735,0,0,36.216526,33.525569,1424224082,1424224082,0.5999,0.561849,0.000739,0.000605,0.000134,0,0,,, ,3,3,3,2,1,1,1,,0
59.166.0.3,19564,149.171.126.1,25,tcp,FIN,0.03012,37892,3380,31,29,19,8,smtp,9878088.0,876494.0,54,42,255,255,2911585915,2912562345,702,80,0,0,32.74595,1.453006,1424224083,1424224083,0.561887,0.72161,0.000665,0.000528,0.000137,0,0,,, ,1,1,2,5,1,1,1,,0
59.166.0.6,45101,149.171.126.9,80,tcp,FIN,1.148008,1684,10168,31,29,3,5,http,10898.87891,66926.36719,14,18,255,255,346199488,2492565071,120,565,1,3924,8834.814702,7735.686693,1424224083,1424224084,88.276156,67.500176,0.000616,0.000503,0.000113,0,0,1.0,, ,1,2,3,1,1,1,2,,0
59.166.0.3,35505,149.171.126.5,12737,tcp,FIN,0.006092,3800,2456,31,29,7,7,-,4713066.5,3046618.5,18,18,255,255,1606201684,3754855095,211,136,0,0,18.33232,0.49329,1424224085,1424224085,0.338059,0.329765,0.000608,0.000482,0.000126,0,0,,, ,11,11,5,4,1,1,4,,0
59.166.0.3,1038,149.171.126.1,53,udp,CON,0.001059,130,162,31,29,0,0,dns,491029.25,611898.0,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424224087,1424224087,0.009,0.008,0.0,0.0,0.0,0,0,,, ,3,1,2,4,2,1,3,,0
59.166.0.3,24144,149.171.126.6,21440,tcp,FIN,0.048394,8928,424,31,29,4,1,ftp-data,1370583.125,61329.91797,14,8,255,255,838719797,1146509002,638,53,0,0,402.222574,16.445277,1424224088,1424224088,3.722615,6.778286,0.000666,0.00054,0.000126,0,0,,, ,3,6,4,7,1,1,6,,0
59.166.0.1,57714,149.171.126.6,80,tcp,FIN,1.161095,1684,10168,31,29,3,5,http,10776.03418,66172.01563,14,18,255,255,1151231706,1152200941,120,565,1,3924,9886.306306,8658.154785,1424224091,1424224092,89.289308,68.245353,0.00106,0.00092,0.00014,0,0,1.0,, ,1,1,4,1,1,1,1,,0
59.166.0.6,6046,149.171.126.0,50165,tcp,FIN,0.011997,2230,12896,31,29,7,11,-,1443694.25,8360756.5,34,36,255,255,443748728,2612160712,66,358,0,0,26.269979,25.058979,1424224094,1424224094,0.353636,0.327829,0.000633,0.000518,0.000115,0,0,,, ,8,8,3,7,1,1,2,,0
59.166.0.3,28336,149.171.126.6,25329,udp,CON,0.001601,520,304,31,29,0,0,-,1948782.0,1139288.0,4,4,0,0,0,0,130,76,0,0,0.576999,0.282135,1424224097,1424224097,0.412,0.202,0.0,0.0,0.0,0,0,,, ,9,6,5,5,1,1,3,,0
59.166.0.2,29341,149.171.126.4,61299,tcp,FIN,0.0308,2230,12896,31,29,7,11,-,562337.6875,3256623.5,34,36,255,255,1068788770,3258309760,66,358,0,0,59.441884,59.033434,1424224102,1424224102,0.923727,0.863,0.000732,0.000592,0.00014,0,0,,, ,9,2,3,5,1,1,3,,0
59.166.0.4,51102,149.171.126.7,21,tcp,FIN,0.855537,2934,3742,31,29,11,15,ftp,26911.75195,34345.67969,52,54,255,255,1308783879,1309813701,56,69,0,0,1611.209176,53.289102,1424224102,1424224103,17.104401,16.132528,0.000623,0.000509,0.000114,0,0,,1.0,1,1,1,6,3,1,1,6,,0
59.166.0.5,32199,149.171.126.7,60456,tcp,FIN,0.048001,3182,39694,31,29,7,20,-,520155.8438,6493031.5,52,54,255,255,3634164104,3638624195,61,735,0,0,57.848812,55.74658,1424224102,1424224103,0.95384,0.913038,0.000662,0.000522,0.00014,0,0,,, ,6,3,6,2,1,1,2,,0
175.45.176.0,22931,149.171.126.17,1434,udp,INT,1e-05,808,0,254,0,0,0,-,323200000.0,0.0,2,0,0,0,0,0,404,0,0,0,0.0,0.0,1424224103,1424224103,0.01,0.0,0.0,0.0,0.0,0,2,,, ,7,1,1,2,1,1,1,Worms,1
59.166.0.9,27783,149.171.126.1,53,udp,CON,0.001017,132,164,31,29,0,0,dns,519174.0625,645034.4375,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1424224111,1424224111,0.008,0.003,0.0,0.0,0.0,0,0,,, ,2,2,3,3,1,1,1,,0
59.166.0.0,51764,149.171.126.9,60354,tcp,FIN,0.03094,3182,39798,31,29,7,20,-,806981.25,10106787.0,52,56,255,255,446327311,446625374,61,711,0,0,37.640988,35.37608,1424224111,1424224112,0.60049,0.551382,0.000721,0.000605,0.000116,0,0,,, ,7,4,3,4,1,1,1,,0
59.166.0.4,28320,149.171.126.5,54375,tcp,FIN,0.005554,3800,2456,31,29,7,7,-,5169607.5,3341735.75,18,18,255,255,2175920388,29310807,211,136,0,0,16.383881,0.499826,1424224111,1424224111,0.308353,0.295882,0.001447,0.000521,0.000926,0,0,,, ,9,6,4,3,1,1,4,,0
59.166.0.1,9424,149.171.126.3,14186,tcp,FIN,0.053467,4222,63010,31,29,7,30,-,623038.5,9300540.0,72,74,255,255,1946327184,1946623870,59,851,0,0,43.998112,44.071587,1424224114,1424224114,0.745394,0.724931,0.000653,0.000539,0.000114,0,0,,, ,8,1,2,5,1,1,3,,0
59.166.0.8,48849,149.171.126.8,3517,udp,CON,0.001731,512,304,31,29,0,0,-,1774696.625,1053726.125,4,4,0,0,0,0,128,76,0,0,0.613061,0.308536,1424224114,1424224114,0.437,0.223667,0.0,0.0,0.0,0,0,,, ,3,6,3,3,1,1,3,,0
175.45.176.0,33479,149.171.126.19,179,tcp,FIN,0.801446,534,354,254,252,2,1,-,4801.321289,3094.406738,10,8,255,255,205836569,2926864663,53,44,0,0,4764.669545,189.133391,1424224114,1424224115,89.042111,100.797141,0.150619,0.095864,0.054755,0,1,,, ,3,3,1,1,1,1,3,,0
59.166.0.6,46736,149.171.126.6,49320,tcp,FIN,0.030684,3182,39694,31,29,7,20,-,813714.0,10157476.0,52,54,255,255,2844229186,2844540643,61,735,0,0,36.390761,34.523122,1424224115,1424224116,0.595314,0.568302,0.00067,0.000555,0.000115,0,0,,, ,8,8,5,4,1,1,2,,0
59.166.0.0,16733,149.171.126.6,16160,udp,CON,0.383098,520,304,31,29,0,0,-,8144.129883,4761.183594,4,4,0,0,0,0,130,76,0,0,90.506367,109.340625,1424224116,1424224116,64.006668,77.319,0.0,0.0,0.0,0,0,,, ,7,8,5,2,1,1,1,,0
59.166.0.1,10887,149.171.126.4,5190,tcp,FIN,0.003986,1064,2260,31,29,4,4,-,1958856.0,4158554.75,12,12,255,255,2091359683,4237062724,89,188,0,0,16.672437,0.376308,1424224121,1424224121,0.331545,0.308636,0.000704,0.000582,0.000122,0,0,,, ,3,6,2,5,1,1,2,,0
59.166.0.0,53802,149.171.126.8,33180,udp,CON,0.001731,520,304,31,29,0,0,-,1802426.375,1053726.125,4,4,0,0,0,0,130,76,0,0,0.606227,0.324567,1424224121,1424224121,0.431667,0.234,0.0,0.0,0.0,0,0,,, ,7,4,3,6,1,1,3,,0
59.166.0.4,61931,149.171.126.6,25,tcp,FIN,0.021955,37892,3380,31,29,19,8,smtp,13551719.0,1202459.625,54,42,255,255,2453460909,304942328,702,80,0,0,22.712426,0.894502,1424224122,1424224122,0.415596,0.522146,0.000688,0.000543,0.000145,0,0,,, ,1,1,2,4,1,1,1,,0
175.45.176.3,1424,149.171.126.13,39407,tcp,FIN,1.560885,344,258,254,60,1,1,-,1542.7146,1101.938965,8,6,255,255,848616314,3724567670,43,43,0,0,11497.66044,355.20475,1424224122,1424224124,200.886281,273.001188,0.447142,0.195873,0.251269,0,0,,, ,2,2,1,2,1,1,2,,0
59.166.0.8,38867,149.171.126.4,26231,udp,CON,0.001717,520,304,31,29,0,0,-,1817122.875,1062318.0,4,4,0,0,0,0,130,76,0,0,0.626497,0.288266,1424224123,1424224123,0.446,0.209333,0.0,0.0,0.0,0,0,,, ,12,6,3,9,1,1,3,,0
175.45.176.0,19453,149.171.126.19,179,tcp,FIN,0.555035,534,268,254,252,2,1,-,6932.895996,3228.625244,10,6,255,255,2269283729,2283984412,53,45,0,0,3179.539078,136.780172,1424224123,1424224123,61.660556,93.776203,0.144157,0.086153,0.058004,0,1,,, ,4,4,1,1,1,1,4,,0
175.45.176.0,33248,149.171.126.19,179,tcp,FIN,0.780163,534,268,254,252,2,1,-,4932.302734,2296.955811,10,6,255,255,892322324,3489523830,53,45,0,0,5585.654357,240.584734,1424224128,1424224129,86.5,138.468406,0.130014,0.087818,0.042196,0,1,,, ,3,3,1,1,1,1,3,,0
59.166.0.3,4193,149.171.126.2,5190,tcp,FIN,0.004249,1036,2262,31,29,4,4,-,1788656.125,3904918.75,12,12,255,255,4154295307,4158803776,86,189,0,0,17.908147,0.397558,1424224132,1424224132,0.354455,0.327818,0.000776,0.000634,0.000142,0,0,,, ,4,2,1,3,1,1,1,,0
59.166.0.9,41634,149.171.126.2,25,tcp,FIN,0.299763,37178,3380,31,29,18,8,smtp,973142.125,88069.57813,52,42,255,255,3146819600,1002450888,715,80,0,0,599.321098,20.371451,1424224134,1424224134,5.98792,7.297951,0.000679,0.000543,0.000136,0,0,,, ,1,1,2,3,1,1,1,,0
59.166.0.7,27768,149.171.126.2,62514,udp,CON,0.235132,512,304,31,29,0,0,-,13065.00195,7757.345215,4,4,0,0,0,0,128,76,0,0,22.63048,105.09775,1424224135,1424224135,16.008667,74.320336,0.0,0.0,0.0,0,0,,, ,6,10,6,3,1,1,3,,0
59.166.0.0,15677,149.171.126.9,25,tcp,FIN,0.035806,37178,3380,31,29,18,8,smtp,8147014.5,737306.5625,52,42,255,255,4286822063,2142446744,715,80,0,0,43.536259,1.569335,1424224136,1424224136,0.7093,0.860122,0.000657,0.000538,0.000119,0,0,,, ,1,2,1,4,1,1,2,,0
59.166.0.5,60732,149.171.126.2,22904,tcp,FIN,0.042247,2854,27174,31,29,7,16,-,528700.25,5034014.0,46,46,255,255,533945053,2737627090,62,591,0,0,66.360093,1.795874,1424224137,1424224137,0.974419,0.927178,0.000646,0.000519,0.000127,0,0,,, ,8,10,2,5,1,1,5,,0
59.166.0.3,51042,149.171.126.3,25,tcp,FIN,0.098834,37144,3380,31,29,18,8,smtp,2948782.75,267114.5625,52,42,255,255,593949897,2740291096,714,80,0,0,117.666823,4.295262,1424224137,1424224137,2.009796,2.387707,0.001051,0.000935,0.000116,0,0,,, ,2,1,3,4,1,1,3,,0
149.171.126.12,1043,175.45.176.0,53,udp,INT,2e-06,264,0,60,0,0,0,dns,528000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424224138,1424224138,0.002,0.0,0.0,0.0,0.0,0,0,,, ,20,20,8,8,8,8,20,,0
175.45.176.3,55044,149.171.126.10,179,tcp,FIN,0.981964,1014,354,254,252,2,1,-,7438.154785,2525.550781,10,8,255,255,4141067815,3933283117,101,44,0,0,6398.080147,276.384469,1424224139,1424224140,105.455,131.879281,0.090577,0.058802,0.031775,0,1,,, ,4,2,1,2,1,1,2,Fuzzers,1
59.166.0.1,49838,149.171.126.7,30454,tcp,FIN,0.07698,3926,55114,31,29,7,27,-,401870.5938,5643439.5,66,68,255,255,1026457965,3172086827,59,811,0,0,81.477327,80.820304,1424224141,1424224141,1.216905,1.13191,0.001307,0.001136,0.000171,0,0,,, ,2,4,1,2,1,1,1,,0
149.171.126.12,1043,175.45.176.0,53,udp,INT,4e-06,264,0,60,0,0,0,dns,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424224141,1424224141,0.004,0.0,0.0,0.0,0.0,0,0,,, ,20,20,4,4,4,4,20,,0
59.166.0.2,38035,149.171.126.2,21,tcp,FIN,1.426697,2934,3742,31,29,11,15,ftp,16137.97461,20595.82422,52,54,255,255,3364364921,3392247262,56,69,0,0,1952.311016,64.606902,1424224145,1424224146,27.968334,26.909887,0.000583,0.00047,0.000113,0,0,,1.0,1,2,1,9,7,2,1,4,,0
59.166.0.0,35108,149.171.126.3,40863,tcp,FIN,0.049572,3926,55114,31,29,7,27,-,624062.0,8763657.0,66,68,255,255,1398974531,3544633411,59,811,0,0,54.493351,53.154847,1424224145,1424224145,0.757538,0.732,0.000936,0.000523,0.000413,0,0,,, ,3,2,2,4,1,1,1,,0
59.166.0.9,30442,149.171.126.1,54652,tcp,FIN,0.021338,2750,27174,31,29,7,16,-,1007779.5,9966819.0,44,46,255,255,1698984103,1729266591,63,591,0,0,35.445937,31.69712,1424224146,1424224146,0.511439,0.462244,0.000645,0.000529,0.000116,0,0,,, ,2,2,2,2,1,1,2,,0
59.166.0.3,56182,149.171.126.7,29717,tcp,FIN,0.004068,424,8824,31,29,1,4,ftp-data,729596.875,15907572.0,8,12,255,255,3921076829,1779465347,53,735,0,0,31.811381,19.197863,1424224149,1424224150,0.536714,0.325091,0.000615,0.00049,0.000125,0,0,,, ,3,3,5,6,1,1,6,,0
59.166.0.5,26137,149.171.126.2,29717,tcp,FIN,0.220658,424,8824,31,29,1,4,ftp-data,13450.67871,293268.3125,8,12,255,255,3989397759,1859014130,53,735,0,0,2559.037229,1663.642777,1424224153,1424224153,31.062,19.815636,0.002821,0.002683,0.000138,0,0,,, ,5,3,4,5,1,1,8,,0
59.166.0.5,28527,149.171.126.8,5190,tcp,FIN,0.004116,1064,2260,31,29,4,4,-,1896987.25,4027210.75,12,12,255,255,2024006429,2024288781,89,188,0,0,17.325153,0.383868,1424224153,1424224153,0.341636,0.321364,0.000697,0.000573,0.000124,0,0,,, ,5,4,4,5,1,1,2,,0
149.171.126.12,47439,175.45.176.0,53,udp,INT,9e-06,264,0,60,0,0,0,dns,117333328.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424224155,1424224155,0.009,0.0,0.0,0.0,0.0,0,0,,, ,11,11,8,8,8,8,11,,0
59.166.0.9,46308,149.171.126.7,33084,tcp,FIN,0.057837,2750,27174,31,29,7,16,-,371803.5313,3677092.75,44,46,255,255,3281912482,3354845925,63,591,0,0,78.192766,75.920465,1424224156,1424224156,1.369786,1.273778,0.000647,0.000514,0.000133,0,0,,, ,5,6,3,3,1,1,6,,0
59.166.0.4,29500,149.171.126.6,53,udp,CON,0.000898,130,162,31,29,0,0,dns,579064.5625,721603.5625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424224159,1424224159,0.01,0.002,0.0,0.0,0.0,0,0,,, ,5,2,2,7,3,1,2,,0
59.166.0.5,1067,149.171.126.0,25,tcp,FIN,0.021522,37144,3380,31,29,18,8,smtp,13541492.0,1226651.75,52,42,255,255,81559017,2227987980,714,80,0,0,23.06423,0.887942,1424224161,1424224161,0.415314,0.51161,0.000682,0.000542,0.00014,0,0,,, ,2,2,4,3,2,2,2,,0
59.166.0.1,65263,149.171.126.7,19146,tcp,FIN,0.057689,2750,27174,31,29,7,16,-,372757.375,3686526.0,44,46,255,255,741559355,2927497066,63,591,0,0,77.063967,75.722696,1424224162,1424224162,1.334256,1.269867,0.000684,0.000541,0.000143,0,0,,, ,4,3,4,3,1,1,2,,0
59.166.0.8,40906,149.171.126.2,41021,tcp,FIN,0.078964,4966,82930,31,29,7,36,-,497340.5313,8304138.5,86,86,255,255,1581559216,1606469859,58,964,0,0,57.599491,56.650842,1424224164,1424224164,0.936298,0.922647,0.000655,0.000538,0.000117,0,0,,, ,5,8,4,4,1,1,1,,0
59.166.0.8,8299,149.171.126.0,53,udp,CON,0.001008,146,178,31,29,0,0,dns,579365.0625,706349.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424224165,1424224165,0.001,0.006,0.0,0.0,0.0,0,0,,, ,4,2,2,1,1,1,1,,0
